Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,State_abb,Profit Margin,Delivery Days,Year,Quarter,Month,Month_Name,Year_Month,Discount Category,Acquisition_Channel,CAC,Acquisition_Campaign,LTV_CAC_Ratio,Discount_Cost
8372,CA-2014-165393,2014-12-27,2014-12-30,First Class,NC-18415,Nathan Cano,Consumer,United States,Fort Worth,Texas,76106,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,4.984,1,0.8,-8.4728,TX,-1.7,3,2014,4,12,Dec,2014-12,High (>40%),Paid Search,35.48,Product_Category_PPC,-62.14,19.936000000000007
8373,CA-2016-113726,2016-11-24,2016-12-01,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,98105,West,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0.0,33.7266,WA,0.4099999999999999,7,2016,4,11,Nov,2016-11,No Discount,Organic,8.23,Referral_Program,44.98,0.0
8374,CA-2016-152940,2016-11-10,2016-11-13,First Class,RO-19780,Rose O'Brian,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,29.74,1,0.0,4.461,CA,0.15000000000000002,3,2016,4,11,Nov,2016-11,No Discount,Paid Search,34.64,Product_Category_PPC,-36.45,0.0
8375,CA-2015-158701,2015-01-05,2015-01-10,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,87.36,6,0.0,23.5872,CA,0.27,5,2015,1,1,Jan,2015-01,No Discount,Organic,6.71,Referral_Program,31.19,0.0
8376,CA-2015-158701,2015-01-05,2015-01-10,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,56.16,6,0.2,17.55,CA,0.31250000000000006,5,2015,1,1,Jan,2015-01,Low (1-20%),Organic,6.71,Referral_Program,31.19,14.04
8377,CA-2017-156272,2017-03-21,2017-03-27,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Pompano Beach,Florida,33068,South,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,1,0.2,8.048,FL,0.125,6,2017,1,3,Mar,2017-03,Low (1-20%),Organic,13.22,SEO_Content,60.8,16.096
8378,CA-2015-162964,2015-11-12,2015-11-18,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784,1,0.2,-14.5764,TX,-0.22499999999999998,6,2015,4,11,Nov,2015-11,Low (1-20%),Email,4.8,Welcome_Series,95.18,16.196
8379,CA-2015-162964,2015-11-12,2015-11-18,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,15.552,3,0.2,5.6376,TX,0.3625,6,2015,4,11,Nov,2015-11,Low (1-20%),Email,4.8,Welcome_Series,95.18,3.888
8380,CA-2015-162964,2015-11-12,2015-11-18,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",223.888,7,0.2,69.965,TX,0.3125,6,2015,4,11,Nov,2015-11,Low (1-20%),Email,4.8,Welcome_Series,95.18,55.97200000000001
8381,CA-2014-103527,2014-09-09,2014-09-14,Second Class,CC-12220,Chris Cortes,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",10.896,3,0.2,3.405,IL,0.31249999999999994,5,2014,3,9,Sep,2014-09,Low (1-20%),Paid Search,56.67,Product_Category_PPC,6.95,2.724
8382,CA-2016-134544,2016-03-17,2016-03-19,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362,CA,-0.23749999999999996,2,2016,1,3,Mar,2016-03,Low (1-20%),Paid Search,20.8,Competitor_Keywords,-1.38,21.196
8383,CA-2016-163048,2016-02-08,2016-02-15,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Houston,Texas,77036,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,241.5,4,0.3,0.0,TX,0.0,7,2016,1,2,Feb,2016-02,Medium (21-40%),Direct,3.73,Word_of_Mouth,16.47,103.5
8384,CA-2016-145135,2016-11-26,2016-11-28,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,6484,East,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,59.97,3,0.0,14.9925,CT,0.25,2,2016,4,11,Nov,2016-11,No Discount,Email,10.95,Re_Engagement,36.88,0.0
8385,CA-2016-145135,2016-11-26,2016-11-28,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,6484,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,13.36,2,0.0,6.4128,CT,0.48,2,2016,4,11,Nov,2016-11,No Discount,Email,10.95,Re_Engagement,36.88,0.0
8386,CA-2017-137582,2017-09-04,2017-09-08,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Oakland,California,94601,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,3,0.2,4.1328,CA,0.35,4,2017,3,9,Sep,2017-09,Low (1-20%),Paid Search,37.65,Brand_Awareness_PPC,2.63,2.952
8387,CA-2015-149601,2015-05-28,2015-06-03,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Manchester,Connecticut,6040,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,16.24,1,0.0,2.436,CT,0.15000000000000002,6,2015,2,5,May,2015-05,No Discount,Paid Search,21.24,Product_Category_PPC,17.89,0.0
8388,CA-2015-149601,2015-05-28,2015-06-03,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Manchester,Connecticut,6040,East,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",77.55,5,0.0,21.714,CT,0.27999999999999997,6,2015,2,5,May,2015-05,No Discount,Paid Search,21.24,Product_Category_PPC,17.89,0.0
8389,CA-2014-139423,2014-11-01,2014-11-05,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Orange,New Jersey,7050,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0.0,22.0748,NJ,0.29,4,2014,4,11,Nov,2014-11,No Discount,Email,4.7,Promotional_Blast,119.74,0.0
8390,CA-2016-102596,2016-12-27,2016-12-30,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Akron,Ohio,44312,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.184,6,0.2,6.2292,OH,0.36249999999999993,3,2016,4,12,Dec,2016-12,Low (1-20%),Email,2.17,Welcome_Series,146.76,4.296
8391,CA-2017-153227,2017-12-04,2017-12-06,First Class,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0.0,5.7624,CA,0.49000000000000005,2,2017,4,12,Dec,2017-12,No Discount,Direct,1.77,Word_of_Mouth,417.15,0.0
8392,CA-2017-110625,2017-12-23,2017-12-30,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Danbury,Connecticut,6810,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,0.0,9.8856,CT,0.36,7,2017,4,12,Dec,2017-12,No Discount,Email,2.58,Re_Engagement,78.11,0.0
8393,CA-2016-142594,2016-12-01,2016-12-06,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,3,0.0,35.8644,MA,0.26,5,2016,4,12,Dec,2016-12,No Discount,Paid Search,38.22,Product_Category_PPC,11.82,0.0
8394,CA-2016-142594,2016-12-01,2016-12-06,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",111.15,5,0.0,48.906,MA,0.43999999999999995,5,2016,4,12,Dec,2016-12,No Discount,Paid Search,38.22,Product_Category_PPC,11.82,0.0
8395,CA-2016-142594,2016-12-01,2016-12-06,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,3,0.0,297.6435,MA,0.33,5,2016,4,12,Dec,2016-12,No Discount,Paid Search,38.22,Product_Category_PPC,11.82,0.0
8396,CA-2016-142594,2016-12-01,2016-12-06,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,366.009,3,0.3,-47.0583,MA,-0.1285714285714286,5,2016,4,12,Dec,2016-12,Medium (21-40%),Paid Search,38.22,Product_Category_PPC,11.82,156.861
8397,CA-2014-152254,2014-06-30,2014-06-30,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,310.688,7,0.2,108.7408,NC,0.35,0,2014,2,6,Jun,2014-06,Low (1-20%),Social Media,34.53,LinkedIn_B2B,5.99,77.672
8398,US-2014-120236,2014-09-03,2014-09-04,First Class,MR-17545,Mathew Reese,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,7.68,5,0.8,-11.52,TX,-1.5,1,2014,3,9,Sep,2014-09,High (>40%),Email,7.47,Promotional_Blast,21.81,30.720000000000006
8399,CA-2017-120061,2017-11-02,2017-11-07,Second Class,SR-20425,Sharelle Roach,Home Office,United States,Springfield,Ohio,45503,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.372,2,0.3,-35.5136,OH,-0.22857142857142854,5,2017,4,11,Nov,2017-11,Medium (21-40%),Organic,12.91,SEO_Content,-258.24,66.58800000000001
8400,CA-2015-133837,2015-04-13,2015-04-18,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Glendale,Arizona,85301,West,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.744,1,0.2,0.8058,AZ,0.075,5,2015,2,4,Apr,2015-04,Low (1-20%),Social Media,11.46,Instagram_Retargeting,-11.8,2.686
8401,CA-2015-110814,2015-12-05,2015-12-09,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,232.4,5,0.2,78.435,NY,0.3375,4,2015,4,12,Dec,2015-12,Low (1-20%),Paid Search,22.08,Brand_Awareness_PPC,6.41,58.1
8402,CA-2015-110814,2015-12-05,2015-12-09,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",164.646,3,0.1,12.8058,NY,0.07777777777777778,4,2015,4,12,Dec,2015-12,Low (1-20%),Paid Search,22.08,Brand_Awareness_PPC,6.41,18.293999999999997
8403,CA-2015-110814,2015-12-05,2015-12-09,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,22.68,2,0.0,11.1132,NY,0.49000000000000005,4,2015,4,12,Dec,2015-12,No Discount,Paid Search,22.08,Brand_Awareness_PPC,6.41,0.0
8404,CA-2016-154067,2016-02-01,2016-02-07,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,48.5392,CA,0.46,6,2016,1,2,Feb,2016-02,No Discount,Paid Search,47.0,Brand_Awareness_PPC,12.37,0.0
8405,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,83.92,4,0.0,5.8744,DE,0.06999999999999999,4,2017,3,7,Jul,2017-07,No Discount,Direct,3.03,Word_of_Mouth,90.56,0.0
8406,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,141.9,5,0.0,58.179,DE,0.41,4,2017,3,7,Jul,2017-07,No Discount,Direct,3.03,Word_of_Mouth,90.56,0.0
8407,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,39.98,2,0.0,9.1954,DE,0.23,4,2017,3,7,Jul,2017-07,No Discount,Direct,3.03,Word_of_Mouth,90.56,0.0
8408,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10001419,Office Supplies,Art,Newell 325,28.91,7,0.0,8.673,DE,0.3,4,2017,3,7,Jul,2017-07,No Discount,Direct,3.03,Word_of_Mouth,90.56,0.0
8409,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95,5,0.0,45.487,DE,0.26,4,2017,3,7,Jul,2017-07,No Discount,Direct,3.03,Word_of_Mouth,90.56,0.0
8410,CA-2015-134082,2015-12-11,2015-12-17,Standard Class,JK-15640,Jim Kriz,Home Office,United States,San Bernardino,California,92404,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,110.528,4,0.2,38.6848,CA,0.35000000000000003,6,2015,4,12,Dec,2015-12,Low (1-20%),Paid Search,26.44,Brand_Awareness_PPC,44.35,27.632
8411,CA-2016-130820,2016-11-15,2016-11-15,Same Day,ON-18715,Odella Nelson,Corporate,United States,Burlington,North Carolina,27217,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,630.024,4,0.4,-199.5076,NC,-0.31666666666666665,0,2016,4,11,Nov,2016-11,Medium (21-40%),Email,4.28,Re_Engagement,-1.38,420.016
8412,CA-2016-159765,2016-05-09,2016-05-12,Second Class,TH-21100,Thea Hendricks,Consumer,United States,Salem,Virginia,24153,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,27.86,7,0.0,9.1938,VA,0.33,3,2016,2,5,May,2016-05,No Discount,Social Media,11.46,Instagram_Retargeting,-11.8,0.0
8413,CA-2017-132290,2017-03-10,2017-03-14,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Dallas,Texas,75217,Central,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",933.408,4,0.3,-173.3472,TX,-0.1857142857142857,4,2017,1,3,Mar,2017-03,Medium (21-40%),Social Media,25.6,Facebook_Prospecting,-9.45,400.032
8414,CA-2016-147109,2016-12-17,2016-12-21,Standard Class,AH-10075,Adam Hart,Corporate,United States,Arlington,Texas,76017,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,51.84,10,0.2,18.144,TX,0.3499999999999999,4,2016,4,12,Dec,2016-12,Low (1-20%),Paid Search,34.99,Brand_Awareness_PPC,8.04,12.96
8415,CA-2016-147109,2016-12-17,2016-12-21,Standard Class,AH-10075,Adam Hart,Corporate,United States,Arlington,Texas,76017,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3,0.2,-6.21,TX,-0.0375,4,2016,4,12,Dec,2016-12,Low (1-20%),Paid Search,34.99,Brand_Awareness_PPC,8.04,41.4
8416,CA-2017-107265,2017-04-06,2017-04-12,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Marion,Iowa,52302,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,3,0.0,49.9704,IA,0.47000000000000003,6,2017,2,4,Apr,2017-04,No Discount,Display,20.8,Retargeting_Display,19.69,0.0
8417,CA-2017-118199,2017-05-09,2017-05-11,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5,0.2,46.225,WA,0.31250000000000006,2,2017,2,5,May,2017-05,Low (1-20%),Social Media,15.85,LinkedIn_B2B,-3.29,36.98
8418,CA-2017-118199,2017-05-09,2017-05-11,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,104.28,3,0.0,26.07,WA,0.25,2,2017,2,5,May,2017-05,No Discount,Social Media,15.85,LinkedIn_B2B,-3.29,0.0
8419,CA-2017-118199,2017-05-09,2017-05-11,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",286.85,1,0.0,63.107,WA,0.21999999999999997,2,2017,2,5,May,2017-05,No Discount,Social Media,15.85,LinkedIn_B2B,-3.29,0.0
8420,CA-2017-118199,2017-05-09,2017-05-11,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,0.0,2.6784,WA,0.04,2,2017,2,5,May,2017-05,No Discount,Social Media,15.85,LinkedIn_B2B,-3.29,0.0
8421,CA-2017-118199,2017-05-09,2017-05-11,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,199.98,2,0.0,87.9912,WA,0.44000000000000006,2,2017,2,5,May,2017-05,No Discount,Social Media,15.85,LinkedIn_B2B,-3.29,0.0
8422,CA-2017-150091,2017-10-12,2017-10-16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45.0,3,0.0,4.95,NJ,0.11,4,2017,4,10,Oct,2017-10,No Discount,Email,7.69,Welcome_Series,66.92,0.0
8423,CA-2017-150091,2017-10-12,2017-10-16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,5,0.0,8.771,NJ,0.4900000000000001,4,2017,4,10,Oct,2017-10,No Discount,Email,7.69,Welcome_Series,66.92,0.0
8424,CA-2017-150091,2017-10-12,2017-10-16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,40.48,2,0.0,17.4064,NJ,0.43000000000000005,4,2017,4,10,Oct,2017-10,No Discount,Email,7.69,Welcome_Series,66.92,0.0
8425,CA-2017-150091,2017-10-12,2017-10-16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",2154.9,5,0.0,129.294,NJ,0.060000000000000005,4,2017,4,10,Oct,2017-10,No Discount,Email,7.69,Welcome_Series,66.92,0.0
8426,CA-2016-137652,2016-08-28,2016-08-30,First Class,EB-13750,Edward Becker,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,18.432,8,0.7,-12.288,OH,-0.6666666666666667,2,2016,3,8,Aug,2016-08,High (>40%),Paid Search,27.1,Brand_Awareness_PPC,-2.96,43.00799999999999
8427,CA-2015-128356,2015-10-02,2015-10-07,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Thornton,Colorado,80229,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",10.944,2,0.2,0.9576,CO,0.0875,5,2015,4,10,Oct,2015-10,Low (1-20%),Social Media,13.14,Facebook_Prospecting,35.41,2.736
8428,CA-2017-167017,2017-11-23,2017-11-25,First Class,DC-12850,Dan Campbell,Consumer,United States,Roseville,Michigan,48066,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,4.36,2,0.0,0.1744,MI,0.039999999999999994,2,2017,4,11,Nov,2017-11,No Discount,Organic,5.78,SEO_Content,-249.42,0.0
8429,US-2017-132220,2017-11-12,2017-11-16,Standard Class,DJ-13510,Don Jones,Corporate,United States,Tempe,Arizona,85281,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,62.352,6,0.2,-10.9116,AZ,-0.17500000000000002,4,2017,4,11,Nov,2017-11,Low (1-20%),Paid Search,26.11,Brand_Awareness_PPC,13.22,15.588000000000001
8430,CA-2016-118129,2016-12-19,2016-12-21,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Reading,Pennsylvania,19601,East,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",303.92,5,0.2,-30.392,PA,-0.09999999999999999,2,2016,4,12,Dec,2016-12,Low (1-20%),Email,5.39,Re_Engagement,358.77,75.98
8431,US-2014-113124,2014-03-30,2014-04-05,Standard Class,NC-18340,Nat Carroll,Consumer,United States,Apple Valley,Minnesota,55124,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,2,0.0,6.465,MN,0.049999999999999996,6,2014,1,3,Mar,2014-03,No Discount,Social Media,30.9,Instagram_Retargeting,18.78,0.0
8432,CA-2017-155621,2017-11-08,2017-11-13,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Baltimore,Maryland,21215,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,274.2,10,0.0,112.422,MD,0.41000000000000003,5,2017,4,11,Nov,2017-11,No Discount,Paid Search,15.49,Competitor_Keywords,7.38,0.0
8433,US-2014-127635,2014-09-14,2014-09-18,Second Class,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,78415,Central,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,6.048,4,0.2,-1.3608,TX,-0.225,4,2014,3,9,Sep,2014-09,Low (1-20%),Paid Search,19.59,Brand_Awareness_PPC,34.25,1.512
8434,US-2014-127635,2014-09-14,2014-09-18,Second Class,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,78415,Central,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,6.848,2,0.2,2.14,TX,0.3125,4,2014,3,9,Sep,2014-09,Low (1-20%),Paid Search,19.59,Brand_Awareness_PPC,34.25,1.7119999999999997
8435,US-2014-127635,2014-09-14,2014-09-18,Second Class,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,9.96,5,0.6,-6.723,TX,-0.6749999999999999,4,2014,3,9,Sep,2014-09,High (>40%),Paid Search,19.59,Brand_Awareness_PPC,34.25,14.940000000000001
8436,US-2014-127635,2014-09-14,2014-09-18,Second Class,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,78415,Central,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,8.552,2,0.8,-13.6832,TX,-1.6,4,2014,3,9,Sep,2014-09,High (>40%),Paid Search,19.59,Brand_Awareness_PPC,34.25,34.208000000000006
8437,CA-2015-151470,2015-09-20,2015-09-26,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Las Vegas,Nevada,89115,West,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,45.584,11,0.2,16.5242,NV,0.3625,6,2015,3,9,Sep,2015-09,Low (1-20%),Paid Search,27.27,Product_Category_PPC,39.81,11.396
8438,CA-2015-112823,2015-12-10,2015-12-16,Standard Class,RA-19945,Ryan Akin,Consumer,United States,Cleveland,Ohio,44105,East,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,25.488,2,0.2,4.4604,OH,0.175,6,2015,4,12,Dec,2015-12,Low (1-20%),Email,12.01,Welcome_Series,-37.11,6.372
8439,CA-2014-108861,2014-05-28,2014-06-01,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",136.96,4,0.2,51.36,WA,0.375,4,2014,2,5,May,2014-05,Low (1-20%),Direct,4.8,Word_of_Mouth,37.17,34.24
8440,CA-2017-114370,2017-03-14,2017-03-17,Second Class,BN-11470,Brad Norvell,Corporate,United States,Chicago,Illinois,60623,Central,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.616,2,0.2,4.9616,IL,0.09999999999999999,3,2017,1,3,Mar,2017-03,Low (1-20%),Social Media,28.93,Facebook_Prospecting,1.27,12.404
8441,CA-2016-158302,2016-12-08,2016-12-12,Second Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Ohio,43229,East,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",10.584,3,0.2,3.4398,OH,0.325,4,2016,4,12,Dec,2016-12,Low (1-20%),Email,2.58,Re_Engagement,78.11,2.646
8442,CA-2017-145779,2017-05-06,2017-05-10,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,84.416,4,0.2,27.4352,AZ,0.325,4,2017,2,5,May,2017-05,Low (1-20%),Social Media,28.94,Facebook_Prospecting,15.16,21.104
8443,US-2016-155173,2016-03-06,2016-03-10,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,431.94,2,0.4,-71.99,PA,-0.16666666666666666,4,2016,1,3,Mar,2016-03,Medium (21-40%),Email,2.58,Re_Engagement,78.11,287.96
8444,US-2016-155173,2016-03-06,2016-03-10,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.043,1,0.7,-1.4982,PA,-0.7333333333333333,4,2016,1,3,Mar,2016-03,High (>40%),Email,2.58,Re_Engagement,78.11,4.7669999999999995
