Customer ID,Customer_Name,Segment,Region,First_Order,Total_Orders,Total_Revenue,Total_Profit,Acquisition_Channel,CAC,Acquisition_Campaign,LTV_CAC_Ratio,Cluster,RFM_Label,RFM_Score
MT-17815,Meg Tillman,Consumer,West,2015-11-06,6,2890.139,509.0068,Paid Search,25.92,Brand_Awareness_PPC,19.64,3,Loyal Customers,11
MT-18070,Michelle Tran,Home Office,West,2014-09-25,4,1319.4498,-23.676300000000005,Email,3.94,Welcome_Series,-6.01,3,Needs Attention,5
MV-17485,Mark Van Huff,Consumer,South,2014-01-20,9,1560.05,189.0258,Email,9.07,Promotional_Blast,20.84,4,Loyal Customers,12
MV-18190,Mike Vittorini,Consumer,East,2014-01-30,7,1734.574,273.8582,Organic,4.53,Blog_Traffic,60.45,4,Loyal Customers,12
MW-18220,Mitch Webber,Consumer,East,2014-08-25,7,5341.900000000001,1238.422,Organic,9.88,Blog_Traffic,125.35,0,Champions,14
MW-18235,Mitch Willingham,Corporate,South,2014-05-21,2,5253.876,1665.516,Paid Search,21.15,Product_Category_PPC,78.75,0,Loyal Customers,10
MY-17380,Maribeth Yedwab,Corporate,West,2015-10-26,7,2254.285,319.1211,Paid Search,56.82,Competitor_Keywords,5.62,4,Loyal Customers,12
MY-18295,Muhammed Yedwab,Corporate,Central,2014-04-28,11,4152.696,-371.7111,Organic,9.89,SEO_Content,-37.58,2,Potential Loyalists,9
MZ-17335,Maria Zettner,Home Office,West,2015-11-08,4,593.606,85.01910000000001,Email,3.37,Re_Engagement,25.23,3,Potential Loyalists,8
MZ-17515,Mary Zewe,Corporate,West,2014-04-04,6,2564.906,787.7503,Email,6.11,Promotional_Blast,128.93,1,Potential Loyalists,9
NB-18580,Nicole Brennan,Corporate,East,2014-09-26,2,273.87199999999996,24.788800000000002,Paid Search,25.85,Product_Category_PPC,0.96,1,Needs Attention,4
NB-18655,Nona Balk,Corporate,Central,2014-12-05,9,1972.599,117.6429,Paid Search,19.22,Product_Category_PPC,6.12,4,Loyal Customers,12
NC-18340,Nat Carroll,Consumer,Central,2014-03-30,5,2461.404,580.3075,Social Media,30.9,Instagram_Retargeting,18.78,3,Potential Loyalists,8
NC-18415,Nathan Cano,Consumer,South,2014-05-03,6,2218.9900000000002,-2204.8072,Paid Search,35.48,Product_Category_PPC,-62.14,2,Potential Loyalists,8
NC-18535,Nick Crebassa,Corporate,Central,2014-07-23,7,8241.739,1314.758,Paid Search,31.31,Brand_Awareness_PPC,41.99,0,Champions,14
NC-18625,Noah Childs,Corporate,West,2014-10-29,5,1821.742,-359.02099999999996,Organic,6.01,SEO_Content,-59.74,2,Needs Attention,5
ND-18370,Natalie DeCherney,Consumer,South,2014-01-13,9,4326.139,353.64549999999997,Paid Search,49.74,Product_Category_PPC,7.11,4,Champions,13
ND-18460,Neil Ducich,Corporate,South,2014-02-06,6,2893.455,443.33680000000004,Direct,3.72,Sales_Outreach,119.18,3,Potential Loyalists,9
NF-18385,Natalie Fritzler,Consumer,South,2014-02-11,7,8322.826,-1695.9714,Organic,7.1,Referral_Program,-238.87,2,Potential Loyalists,8
NF-18475,Neil Französisch,Home Office,Central,2014-03-14,4,377.16200000000003,85.92779999999999,Organic,15.45,SEO_Content,5.56,1,Needs Attention,5
NF-18595,Nicole Fjeld,Home Office,East,2014-04-19,7,2031.472,388.2131,Paid Search,29.37,Product_Category_PPC,13.22,4,Loyal Customers,10
NG-18355,Nat Gilpin,Corporate,East,2014-11-24,5,1869.58,313.63349999999997,Display,52.25,Prospecting_Display,6.0,3,Potential Loyalists,9
NG-18430,Nathan Gelder,Consumer,East,2014-11-24,5,1395.9379999999999,217.0893,Social Media,25.61,LinkedIn_B2B,8.48,3,Potential Loyalists,9
NH-18610,Nicole Hansen,Corporate,Central,2014-03-02,7,2673.29,760.1666,Organic,20.91,SEO_Content,36.35,0,Loyal Customers,11
NK-18490,Neil Knudson,Home Office,West,2015-05-28,7,572.048,121.2177,Paid Search,15.62,Product_Category_PPC,7.76,4,Potential Loyalists,9
NL-18310,Nancy Lomonaco,Home Office,West,2014-10-31,4,1418.0900000000001,343.6381,Organic,7.35,Referral_Program,46.75,3,Potential Loyalists,9
NM-18445,Nathan Mautz,Home Office,East,2014-02-08,7,6459.344,2751.6848999999997,Organic,24.83,Blog_Traffic,110.82,0,Loyal Customers,11
NM-18520,Neoma Murray,Consumer,West,2015-09-08,10,2161.979,788.9525000000001,Organic,9.52,Blog_Traffic,82.87,0,Loyal Customers,11
NP-18325,Naresj Patel,Consumer,South,2014-05-13,6,5529.62,1208.8890000000001,Paid Search,14.47,Brand_Awareness_PPC,83.54,0,Champions,13
NP-18670,Nora Paige,Consumer,Central,2015-02-27,5,3908.402,514.6002,Email,7.69,Welcome_Series,66.92,3,Potential Loyalists,9
NP-18685,Nora Pelletier,Home Office,East,2014-03-07,6,1228.698,514.5017,Paid Search,41.09,Brand_Awareness_PPC,12.52,1,Potential Loyalists,8
NP-18700,Nora Preis,Consumer,West,2014-09-05,7,7903.1825,631.2282,Organic,9.45,Blog_Traffic,66.8,4,Loyal Customers,10
NR-18550,Nick Radford,Consumer,Central,2014-06-07,5,2367.277,-25.148799999999966,Organic,1.0,SEO_Content,-25.15,3,Needs Attention,5
NS-18505,Neola Schneider,Consumer,Central,2016-11-24,4,2575.863,-12.303999999999997,Social Media,13.89,Facebook_Prospecting,-0.89,3,Potential Loyalists,8
NS-18640,Noel Staavos,Corporate,Central,2014-06-25,13,2964.823,-234.7714,Direct,1.0,Sales_Outreach,-234.77,4,Potential Loyalists,8
NW-18400,Natalie Webber,Consumer,West,2014-06-21,7,7234.014,1023.123,Organic,20.01,SEO_Content,51.13,0,Loyal Customers,11
NZ-18565,Nick Zandusky,Home Office,East,2014-08-02,9,2488.31,402.4236,Email,1.1,Promotional_Blast,365.84,4,Loyal Customers,12
ON-18715,Odella Nelson,Corporate,Central,2014-09-13,9,1567.52,-5.88900000000001,Email,4.28,Re_Engagement,-1.38,1,Potential Loyalists,7
OT-18730,Olvera Toch,Consumer,West,2015-04-20,5,3818.624,-925.1203,Display,45.99,Retargeting_Display,-20.12,2,Needs Attention,6
PA-19060,Pete Armstrong,Home Office,Central,2014-05-17,6,729.408,225.8588,Organic,3.73,Referral_Program,60.55,3,Potential Loyalists,9
PB-18805,Patrick Bzostek,Home Office,West,2015-11-20,3,740.356,229.2257,Organic,12.01,SEO_Content,19.09,3,Potential Loyalists,9
PB-19105,Peter Bühler,Consumer,Central,2014-11-15,4,688.324,218.15970000000002,Display,27.72,Retargeting_Display,7.87,3,Potential Loyalists,8
PB-19150,Philip Brown,Consumer,West,2014-07-14,8,1456.95,280.6606,Paid Search,31.89,Competitor_Keywords,8.8,4,Loyal Customers,10
PB-19210,Phillip Breyer,Corporate,Central,2014-11-23,2,132.738,21.897000000000002,Email,5.13,Promotional_Blast,4.27,1,Needs Attention,4
PC-18745,Pamela Coakley,Corporate,West,2014-12-31,4,1832.064,272.685,Paid Search,26.12,Brand_Awareness_PPC,10.44,3,Loyal Customers,10
PC-19000,Pauline Chand,Home Office,West,2014-04-08,2,1061.488,-184.3364,Email,9.19,Re_Engagement,-20.06,1,At Risk,3
PF-19120,Peter Fuller,Consumer,West,2014-05-05,4,9062.864,-614.2943000000001,Social Media,11.6,Instagram_Retargeting,-52.96,1,Needs Attention,4
PF-19165,Philip Fox,Consumer,Central,2014-09-20,6,2770.0,196.87389999999996,Social Media,24.87,Facebook_Prospecting,7.92,3,Potential Loyalists,8
PF-19225,Phillip Flathmann,Consumer,West,2016-06-26,5,2206.1279999999997,591.3118000000001,Direct,4.61,Word_of_Mouth,128.27,3,Potential Loyalists,8
PG-18820,Patrick Gardner,Consumer,West,2014-05-09,13,3086.907,137.46130000000002,Social Media,10.79,Instagram_Retargeting,12.74,4,Loyal Customers,11
PG-18895,Paul Gonzalez,Consumer,Central,2014-05-11,9,1987.164,334.5163,Organic,2.22,Blog_Traffic,150.68,4,Loyal Customers,12
PH-18790,Patricia Hirasaki,Home Office,South,2017-10-21,1,729.648,47.8878,Paid Search,24.73,Brand_Awareness_PPC,1.94,3,Needs Attention,6
PJ-18835,Patrick Jones,Corporate,South,2014-05-28,8,1220.09,442.1355,Paid Search,2.86,Product_Category_PPC,154.59,4,Loyal Customers,12
PJ-19015,Pauline Johnson,Consumer,West,2014-04-07,7,1824.2340000000002,682.9979000000001,Organic,11.27,Referral_Program,60.6,0,Loyal Customers,10
PK-18910,Paul Knutson,Home Office,East,2014-04-04,2,1441.152,-798.705,Social Media,27.84,LinkedIn_B2B,-28.69,1,At Risk,3
PK-19075,Pete Kriz,Consumer,Central,2014-11-11,12,8646.934,2038.2676000000001,Organic,3.04,SEO_Content,670.48,0,Champions,15
PL-18925,Paul Lucas,Home Office,Central,2014-11-01,5,239.481,-0.7527000000000026,Paid Search,38.16,Competitor_Keywords,-0.02,3,Potential Loyalists,8
PM-18940,Paul MacIntyre,Consumer,Central,2014-05-04,3,1405.402,157.8768,Social Media,33.0,Facebook_Prospecting,4.78,1,Needs Attention,5
PM-19135,Peter McVee,Home Office,Central,2015-12-19,4,4115.662,526.7537,Organic,11.81,Blog_Traffic,44.6,3,Loyal Customers,10
PN-18775,Parhena Norris,Home Office,East,2015-08-07,8,1467.152,192.0396,Organic,16.49,Referral_Program,11.65,4,Loyal Customers,11
PO-18850,Patrick O'Brill,Consumer,East,2014-11-02,11,7473.8282,38.47569999999996,Paid Search,24.08,Product_Category_PPC,1.6,4,Loyal Customers,12
PO-18865,Patrick O'Donnell,Consumer,Central,2014-03-23,7,2493.214,437.8533,Paid Search,21.39,Competitor_Keywords,20.47,4,Champions,13
PO-19180,Philisse Overcash,Home Office,Central,2015-08-11,9,4893.043,1155.4331,Email,5.61,Promotional_Blast,205.96,0,Loyal Customers,12
PO-19195,Phillina Ober,Home Office,Central,2014-01-04,5,1056.858,-49.70089999999999,Display,22.48,Retargeting_Display,-2.21,3,Needs Attention,6
PP-18955,Paul Prost,Home Office,South,2014-08-26,10,7252.608,1495.0854,Social Media,16.7,LinkedIn_B2B,89.53,0,Champions,13
PR-18880,Patrick Ryan,Consumer,West,2014-09-05,5,1840.178,247.6226,Paid Search,28.11,Brand_Awareness_PPC,8.81,3,Potential Loyalists,9
PS-18760,Pamela Stobb,Consumer,West,2014-06-15,6,2181.479,-134.441,Direct,3.28,Word_of_Mouth,-40.99,2,Needs Attention,6
PS-18970,Paul Stevenson,Home Office,Central,2014-04-15,8,1278.639,198.5099,Organic,12.26,SEO_Content,16.19,4,Loyal Customers,10
PS-19045,Penelope Sewall,Home Office,South,2014-12-20,7,6843.634,1742.7296999999999,Social Media,3.09,LinkedIn_B2B,563.99,0,Loyal Customers,10
PT-19090,Pete Takahito,Consumer,Central,2014-09-12,4,160.572,-20.0508,Email,14.81,Welcome_Series,-1.35,3,Needs Attention,6
PV-18985,Paul Van Hugh,Home Office,West,2014-07-12,5,2876.046,434.52840000000003,Paid Search,16.74,Brand_Awareness_PPC,25.96,3,Potential Loyalists,9
PW-19030,Pauline Webber,Corporate,South,2014-05-16,10,3454.916,803.8169,Organic,13.22,SEO_Content,60.8,4,Champions,14
PW-19240,Pierre Wener,Consumer,West,2014-11-18,7,3922.4150000000004,1290.354,Direct,3.55,Word_of_Mouth,363.48,0,Loyal Customers,10
QJ-19255,Quincy Jones,Corporate,Central,2014-03-17,9,6108.338,1203.6768,Email,4.05,Welcome_Series,297.2,0,Champions,15
RA-19285,Ralph Arnett,Consumer,East,2014-12-13,9,2617.906,546.0882,Organic,12.74,SEO_Content,42.86,4,Champions,14
RA-19885,Ruben Ausman,Corporate,West,2014-04-08,7,3832.314,1292.8656,Direct,1.17,Sales_Outreach,1105.01,0,Champions,13
RA-19915,Russell Applegate,Consumer,Central,2014-06-30,9,4793.543,304.8673,Display,37.54,Retargeting_Display,8.12,4,Champions,13
RA-19945,Ryan Akin,Consumer,West,2014-08-29,5,1686.9225,-445.695,Email,12.01,Welcome_Series,-37.11,2,Needs Attention,6
RB-19330,Randy Bradley,Consumer,East,2014-11-17,2,1008.1959999999999,-164.40619999999998,Organic,7.76,Blog_Traffic,-21.19,3,Needs Attention,5
RB-19360,Raymond Buch,Consumer,East,2016-04-01,6,15117.339,6976.0959,Display,39.01,Prospecting_Display,178.83,0,Loyal Customers,11
RB-19435,Richard Bierner,Consumer,Central,2014-03-11,8,2663.0860000000002,477.23990000000003,Email,2.77,Welcome_Series,172.29,4,Champions,13
RB-19465,Rick Bensley,Home Office,Central,2014-03-14,12,4715.466,640.5466,Organic,13.34,SEO_Content,48.02,4,Champions,14
RB-19570,Rob Beeghly,Consumer,Central,2016-04-28,5,528.546,76.8879,Social Media,15.06,LinkedIn_B2B,5.11,3,Potential Loyalists,9
RB-19645,Robert Barroso,Corporate,West,2014-08-23,5,221.084,72.679,Email,6.89,Re_Engagement,10.55,1,Needs Attention,5
RB-19705,Roger Barcio,Home Office,West,2015-08-22,4,2067.45,243.07549999999998,Direct,5.01,Sales_Outreach,48.52,3,Potential Loyalists,8
RB-19795,Ross Baird,Home Office,South,2014-06-03,8,5633.316000000001,-461.73319999999995,Organic,8.74,Blog_Traffic,-52.83,2,Potential Loyalists,9
RC-19825,Roy Collins,Consumer,Central,2014-12-05,6,966.409,63.991400000000006,Social Media,27.08,Instagram_Retargeting,2.36,1,Needs Attention,6
RC-19960,Ryan Crowe,Consumer,East,2014-08-25,6,885.752,10.563300000000002,Social Media,25.2,LinkedIn_B2B,0.42,3,Potential Loyalists,7
RD-19480,Rick Duston,Consumer,West,2014-06-08,8,4272.93,480.594,Social Media,31.42,LinkedIn_B2B,15.3,4,Loyal Customers,11
RD-19585,Rob Dowd,Consumer,South,2014-04-02,10,2912.8940000000002,734.5158,Organic,12.85,SEO_Content,57.16,4,Loyal Customers,12
RD-19660,Robert Dilbeck,Home Office,Central,2015-04-12,5,2786.632,835.772,Organic,16.45,Referral_Program,50.81,0,Potential Loyalists,9
RD-19720,Roger Demir,Consumer,South,2014-07-20,10,1419.737,207.3304,Paid Search,24.86,Competitor_Keywords,8.34,4,Champions,13
RD-19810,Ross DeVincentis,Home Office,West,2014-10-27,8,1137.616,318.4625,Email,2.17,Welcome_Series,146.76,4,Champions,13
RD-19900,Ruben Dartt,Consumer,West,2014-04-05,9,3133.924,455.5292,Email,1.07,Promotional_Blast,425.73,4,Loyal Customers,11
RD-19930,Russell D'Ascenzo,Consumer,Central,2014-10-03,4,970.9420000000001,35.05740000000001,Social Media,8.03,Facebook_Prospecting,4.37,3,Potential Loyalists,8
RE-19405,Ricardo Emerson,Consumer,East,2014-12-29,1,48.36,6.045,Social Media,19.27,LinkedIn_B2B,0.31,1,Needs Attention,4
RE-19450,Richard Eichhorn,Consumer,Central,2014-06-03,5,876.696,209.2294,Paid Search,30.04,Competitor_Keywords,6.97,1,Needs Attention,6
RF-19345,Randy Ferguson,Corporate,East,2014-05-20,8,3309.15,633.7072000000001,Email,3.9,Welcome_Series,162.49,1,Potential Loyalists,9
RF-19735,Roland Fjeld,Consumer,Central,2014-08-06,7,2341.2960000000003,711.6168,Email,1.0,Welcome_Series,711.62,0,Loyal Customers,12
RF-19840,Roy Französisch,Consumer,East,2014-11-12,8,945.222,280.0261,Organic,6.59,Referral_Program,42.49,4,Loyal Customers,12
RH-19495,Rick Hansen,Consumer,Central,2014-08-23,5,3621.3759999999997,563.7877,Social Media,17.91,LinkedIn_B2B,31.48,3,Loyal Customers,10
RH-19510,Rick Huthwaite,Home Office,East,2014-11-16,6,6979.18,1289.4535,Social Media,21.82,LinkedIn_B2B,59.1,1,Potential Loyalists,9
RH-19555,Ritsa Hightower,Consumer,South,2015-12-04,2,740.382,0.30570000000000164,Social Media,35.01,Instagram_Retargeting,0.01,1,At Risk,3
RH-19600,Rob Haberlin,Consumer,South,2015-07-02,3,2085.7400000000002,172.6261,Social Media,5.58,Facebook_Prospecting,30.94,1,Needs Attention,5
RK-19300,Ralph Kennedy,Consumer,East,2015-07-20,3,1460.192,269.688,Email,8.04,Re_Engagement,33.54,3,Needs Attention,6
RL-19615,Rob Lucas,Consumer,South,2014-12-05,8,6234.91,488.14840000000004,Organic,12.88,Blog_Traffic,37.9,4,Loyal Customers,10
RM-19375,Raymond Messe,Consumer,Central,2014-05-11,6,1453.474,392.1499,Display,34.21,Prospecting_Display,11.46,1,Potential Loyalists,8
RM-19675,Robert Marley,Home Office,South,2014-11-14,5,5979.0960000000005,1902.5438000000001,Display,43.88,Prospecting_Display,43.36,0,Loyal Customers,12
RM-19750,Roland Murray,Consumer,East,2017-03-06,1,98.35,28.6879,Paid Search,25.73,Competitor_Keywords,1.11,1,Needs Attention,4
RO-19780,Rose O'Brian,Consumer,South,2015-05-12,7,3815.478,-1262.5716000000002,Paid Search,34.64,Product_Category_PPC,-36.45,2,Potential Loyalists,9
RP-19270,Rachel Payne,Corporate,West,2014-10-19,4,954.6452,59.538399999999996,Email,3.39,Re_Engagement,17.56,1,Needs Attention,5
RP-19390,Resi Pölking,Consumer,East,2014-05-24,12,5153.084,465.25030000000015,Social Media,13.14,Facebook_Prospecting,35.41,4,Champions,13
RP-19855,Roy Phan,Corporate,Central,2014-04-05,8,2170.716,594.5868,Display,9.32,Retargeting_Display,63.8,4,Loyal Customers,12
RR-19315,Ralph Ritter,Consumer,West,2016-11-14,2,615.932,-73.835,Email,7.19,Re_Engagement,-10.27,3,Potential Loyalists,7
RR-19525,Rick Reed,Corporate,East,2014-09-09,6,3302.2619999999997,721.6826,Organic,6.98,Blog_Traffic,103.39,0,Loyal Customers,10
RS-19420,Ricardo Sperren,Corporate,West,2014-08-05,5,3221.29,633.4513999999999,Paid Search,8.96,Competitor_Keywords,70.7,3,Potential Loyalists,9
RS-19765,Roland Schwarz,Corporate,East,2014-04-07,8,4159.7699999999995,1206.3851,Paid Search,16.37,Competitor_Keywords,73.69,0,Champions,13
RS-19870,Roy Skaria,Home Office,Central,2016-06-07,2,22.328,9.5838,Email,7.65,Welcome_Series,1.25,3,Potential Loyalists,8
RW-19540,Rick Wilson,Corporate,West,2015-02-03,7,7397.401,1586.6273,Organic,10.8,Blog_Traffic,146.91,0,Loyal Customers,11
RW-19630,Rob Williams,Corporate,Central,2014-06-28,9,3279.746,698.8325,Paid Search,16.75,Brand_Awareness_PPC,41.72,4,Champions,13
RW-19690,Robert Waldorf,Consumer,South,2016-05-30,5,3495.646,707.5503,Direct,5.79,Word_of_Mouth,122.2,3,Loyal Customers,10
SA-20830,Sue Ann Reed,Consumer,Central,2014-02-22,10,4767.3415,610.1496000000001,Social Media,21.32,Instagram_Retargeting,28.62,4,Loyal Customers,12
SB-20170,Sarah Bern,Consumer,East,2014-06-06,3,1348.02,157.6658,Paid Search,33.66,Competitor_Keywords,4.68,3,Needs Attention,6
SB-20185,Sarah Brown,Consumer,East,2014-09-20,6,6410.996,885.4623999999999,Email,6.42,Re_Engagement,137.92,0,Loyal Customers,10
SB-20290,Sean Braxton,Corporate,Central,2014-05-09,7,8057.891,-2082.7451,Display,33.74,Prospecting_Display,-61.73,2,Potential Loyalists,9
SC-20020,Sam Craven,Consumer,Central,2014-03-03,5,3362.9636,-317.0508,Paid Search,32.81,Product_Category_PPC,-9.66,1,Needs Attention,4
SC-20050,Sample Company A,Home Office,East,2014-03-18,9,4624.572,1011.7443,Email,9.45,Promotional_Blast,107.06,0,Champions,14
SC-20095,Sanjit Chand,Consumer,West,2014-02-12,9,14142.333999999999,5757.411899999999,Display,33.49,Retargeting_Display,171.91,0,Loyal Customers,11
SC-20230,Scot Coram,Corporate,Central,2016-06-06,4,4371.9580000000005,440.14099999999996,Email,8.24,Welcome_Series,53.42,3,Potential Loyalists,8
SC-20260,Scott Cohen,Corporate,West,2014-04-06,8,3729.7929999999997,671.0033999999999,Paid Search,19.59,Brand_Awareness_PPC,34.25,0,Loyal Customers,10
SC-20305,Sean Christensen,Consumer,Central,2014-12-16,7,3979.065,229.1617,Organic,19.1,SEO_Content,12.0,4,Loyal Customers,11
SC-20380,Shahid Collister,Consumer,West,2014-03-01,9,5992.536,236.66149999999996,Paid Search,18.06,Brand_Awareness_PPC,13.1,4,Loyal Customers,12
SC-20440,Shaun Chance,Corporate,West,2015-08-17,7,1874.998,379.5611,Email,12.67,Re_Engagement,29.96,4,Loyal Customers,12
SC-20575,Sonia Cooley,Consumer,Central,2014-06-16,5,902.7280000000001,100.2253,Paid Search,13.15,Competitor_Keywords,7.62,3,Potential Loyalists,7
SC-20680,Steve Carroll,Home Office,South,2014-11-21,6,1254.64,370.1578,Organic,8.23,Referral_Program,44.98,3,Potential Loyalists,9
SC-20695,Steve Chapman,Corporate,South,2014-12-16,10,2576.408,611.8291,Paid Search,33.44,Brand_Awareness_PPC,18.3,4,Loyal Customers,12
SC-20725,Steven Cartwright,Consumer,East,2014-06-03,11,5226.21,1276.6513,Paid Search,42.7,Brand_Awareness_PPC,29.9,0,Loyal Customers,12
SC-20770,Stewart Carmichael,Corporate,South,2015-06-20,7,4492.657,-671.1874,Email,10.87,Welcome_Series,-61.75,2,Potential Loyalists,9
SC-20800,Stuart Calhoun,Consumer,Central,2015-12-11,4,279.25600000000003,51.8252,Paid Search,45.51,Brand_Awareness_PPC,1.14,3,Potential Loyalists,8
SC-20845,Sung Chung,Consumer,Central,2016-11-11,2,280.632,31.1757,Social Media,6.83,Instagram_Retargeting,4.56,3,Needs Attention,5
SD-20485,Shirley Daniels,Home Office,East,2014-01-26,9,6121.114,1985.1671999999999,Direct,3.83,Word_of_Mouth,518.32,0,Loyal Customers,12
SE-20110,Sanjit Engle,Consumer,East,2014-04-11,11,12209.438000000002,2650.6769,Social Media,15.05,Instagram_Retargeting,176.12,0,Champions,15
SF-20065,Sandra Flanagan,Consumer,East,2014-09-10,7,763.5459999999999,228.1623,Social Media,30.79,Facebook_Prospecting,7.41,4,Loyal Customers,10
SF-20200,Sarah Foster,Consumer,West,2014-12-23,9,3422.7859999999996,286.9046,Direct,5.21,Sales_Outreach,55.07,4,Loyal Customers,11
SF-20965,Sylvia Foulston,Corporate,Central,2014-10-21,9,3336.535,539.9352,Paid Search,31.63,Product_Category_PPC,17.07,4,Champions,13
SG-20080,Sandra Glassco,Consumer,Central,2015-10-31,3,3406.5809999999997,570.438,Social Media,17.19,Facebook_Prospecting,33.18,3,Loyal Customers,10
SG-20470,Sheri Gordon,Consumer,East,2014-07-26,8,1884.798,-119.0105,Paid Search,14.79,Competitor_Keywords,-8.05,2,Potential Loyalists,7
SG-20605,Speros Goranitis,Consumer,East,2014-01-23,6,3124.832,463.269,Social Media,15.6,LinkedIn_B2B,29.7,3,Potential Loyalists,9
SG-20890,Susan Gilcrest,Corporate,Central,2014-03-30,3,47.946,-3.7073,Paid Search,18.89,Brand_Awareness_PPC,-0.2,1,At Risk,3
SH-19975,Sally Hughsby,Corporate,West,2014-12-10,13,3406.8395,558.4739999999999,Display,38.5,Retargeting_Display,14.51,4,Champions,13
SH-20395,Shahid Hopkins,Consumer,South,2014-11-02,10,2180.718,-144.5229,Paid Search,40.37,Brand_Awareness_PPC,-3.58,4,Loyal Customers,11
SH-20635,Stefanie Holloman,Corporate,South,2014-12-16,2,2096.392,260.6258,Email,6.33,Promotional_Blast,41.17,1,Needs Attention,5
SJ-20125,Sanjit Jacobs,Home Office,East,2015-09-22,12,3949.656,144.1189,Email,2.48,Promotional_Blast,58.11,4,Loyal Customers,10
SJ-20215,Sarah Jordon,Consumer,Central,2015-02-09,6,1341.036,-23.5137,Email,2.3,Re_Engagement,-10.22,3,Potential Loyalists,8
SJ-20500,Shirley Jackson,Consumer,Central,2014-08-31,5,1318.776,68.09629999999999,Direct,4.39,Sales_Outreach,15.51,1,Needs Attention,5
SK-19990,Sally Knutson,Consumer,East,2016-11-28,3,883.409,168.7933,Organic,19.73,Blog_Traffic,8.56,3,Potential Loyalists,9
SL-20155,Sara Luxemburg,Home Office,South,2014-09-21,7,3053.012,527.9715,Social Media,22.87,Facebook_Prospecting,23.09,4,Loyal Customers,11
SM-20005,Sally Matthias,Consumer,East,2014-11-23,4,244.49399999999997,-26.5927,Display,27.79,Retargeting_Display,-0.96,1,Needs Attention,4
SM-20320,Sean Miller,Home Office,South,2014-03-18,5,25043.05,-1980.7393,Paid Search,16.11,Brand_Awareness_PPC,-122.95,2,Needs Attention,6
SM-20905,Susan MacKendrick,Consumer,East,2016-05-03,1,1043.041,-237.2885,Social Media,27.66,Facebook_Prospecting,-8.58,1,At Risk,3
SM-20950,Suzanne McNair,Corporate,South,2014-09-29,12,5563.392,581.5741999999999,Paid Search,47.0,Brand_Awareness_PPC,12.37,4,Champions,14
SN-20560,Skye Norling,Home Office,West,2015-06-18,6,1860.418,-716.8565000000001,Social Media,19.24,Facebook_Prospecting,-37.26,2,Needs Attention,6
SN-20710,Steve Nguyen,Home Office,Central,2014-05-06,7,3127.9592,481.74989999999997,Organic,7.33,SEO_Content,65.72,4,Loyal Customers,11
SO-20335,Sean O'Donnell,Consumer,South,2015-10-11,6,2602.5755,-81.0858,Paid Search,11.11,Product_Category_PPC,-7.3,3,Potential Loyalists,8
SP-20545,Sibella Parks,Corporate,East,2014-10-13,6,1306.086,-118.77570000000001,Direct,3.15,Word_of_Mouth,-37.71,1,Needs Attention,5
SP-20620,Stefania Perrino,Corporate,East,2014-09-08,9,5440.319,-270.42819999999995,Direct,4.56,Word_of_Mouth,-59.3,2,Loyal Customers,10
SP-20650,Stephanie Phelps,Corporate,West,2014-04-16,9,1872.4360000000001,268.4782,Email,3.75,Re_Engagement,71.59,1,Potential Loyalists,9
SP-20860,Sung Pak,Corporate,East,2014-12-15,10,4282.94,566.7226,Organic,11.13,SEO_Content,50.92,4,Loyal Customers,12
SP-20920,Susan Pistek,Consumer,West,2014-11-22,6,3990.689,14.692400000000003,Paid Search,34.04,Product_Category_PPC,0.43,3,Potential Loyalists,8
SR-20425,Sharelle Roach,Home Office,West,2014-06-14,5,3233.481,-3333.9144,Organic,12.91,SEO_Content,-258.24,2,Potential Loyalists,8
SR-20740,Steven Roelle,Home Office,East,2014-02-20,8,4345.8859999999995,1990.4243999999999,Paid Search,15.15,Product_Category_PPC,131.38,0,Loyal Customers,11
SS-20140,Saphhira Shifley,Corporate,East,2014-11-23,8,1324.028,332.3487,Email,3.33,Promotional_Blast,99.8,4,Champions,13
SS-20410,Shahid Shariari,Consumer,West,2014-05-30,6,3056.8070000000002,-1010.9738,Paid Search,29.05,Product_Category_PPC,-34.8,2,Needs Attention,6
SS-20515,Shirley Schmidt,Home Office,South,2014-07-14,3,613.4,199.93449999999999,Social Media,28.37,LinkedIn_B2B,7.05,1,Needs Attention,5
SS-20590,Sonia Sunley,Consumer,West,2014-08-05,6,418.49,135.5401,Social Media,41.4,Facebook_Prospecting,3.27,1,Needs Attention,6
SS-20875,Sung Shariari,Consumer,Central,2014-12-14,5,964.636,-75.586,Social Media,11.82,LinkedIn_B2B,-6.39,3,Needs Attention,5
ST-20530,Shui Tom,Consumer,East,2014-02-14,7,433.34000000000003,84.4419,Display,41.77,Prospecting_Display,2.02,4,Potential Loyalists,8
SU-20665,Stephanie Ulpright,Home Office,South,2015-12-05,7,2595.364,763.4719,Organic,9.99,SEO_Content,76.42,0,Champions,14
SV-20365,Seth Vernon,Consumer,East,2014-01-11,10,11470.949999999999,1199.4242,Paid Search,22.74,Brand_Awareness_PPC,52.75,0,Champions,13
SV-20785,Stewart Visinsky,Consumer,West,2014-04-12,9,4105.305,485.0272,Organic,15.83,Referral_Program,30.64,4,Loyal Customers,10
SV-20815,Stuart Van,Corporate,Central,2015-05-04,4,1271.0900000000001,199.6502,Direct,4.14,Sales_Outreach,48.22,3,Potential Loyalists,8
